web-scraper-order,web-scraper-start-url,link_title,link_title-href,next_page,next_page-href
"1582241839-901","http://bafe.fr","JE M’APPELLE FATOU ÇA VOUS POSE UN PROBLEME?","http://www.blackbeautybag.com/2016/06/je-mapelle-fatou-ca-vous-pose-un.html","Page suivante","http://bafe.fr/page/30/"
"1582241786-274","http://bafe.fr","Romstorie : L’antitsiganisme combattu ou négligé par les institutions ?","https://blogs.mediapart.fr/jacques-debot/blog/130417/romstorie-l-antitsiganisme-combattu-ou-neglige-par-les-institutions","Page suivante","http://bafe.fr/page/9/"
"1582241793-336","http://bafe.fr","[podcast] 7 CHEEK PODCASTS À ÉCOUTER AU MOIS D’AOÛT","http://cheekmagazine.fr/culture/podcasts-femmes-cheek/","Page suivante","http://bafe.fr/page/11/"
"1582241816-620","http://bafe.fr","Viols à Paris: « Dans 1 cas sur 2, la victime connaît son agresseur »","http://www.bfmtv.com/societe/viols-a-paris-dans-1-cas-sur-2-la-victime-connait-son-agresseur-945416.html","Page suivante","http://bafe.fr/page/20/"
"1582241800-427","http://bafe.fr","[anglais] Ce que veut dire le mot « privilège » / What Privilege Really Means (And Doesn’t Mean) – To Clear Up Your Doubts Once and For All","http://everydayfeminism.com/2015/07/what-privilege-really-means","Page suivante","http://bafe.fr/page/14/"
"1582241816-608","http://bafe.fr","Jean-Yves LE NAOUR, Catherine VALENTI, Histoire de l’avortement (XIXe-XXe siècle)","http://clio.revues.org/635","Page suivante","http://bafe.fr/page/20/"
"1582241800-428","http://bafe.fr","[anglais] Est ce que les hommes devraient s’appeller féministes ou pro féministes ? / Should Men Call Themselves ‘Pro-Feminist’ Instead of ‘Feminist’?","http://everydayfeminism.com/2016/06/men-pro-feminist-or-feminist/","Page suivante","http://bafe.fr/page/14/"
"1582241839-929","http://bafe.fr","[vidéo] Bisexualité et pansexualité","https://www.youtube.com/watch?v=Puiiww-k73c","Page suivante","http://bafe.fr/page/30/"
"1582241822-713","http://bafe.fr","[podcast] Viol : seule une femme sur dix porte plainte, pourquoi ?","https://www.franceculture.fr/emissions/la-question-du-jour/viol-seule-une-femme-sur-dix-porte-plainte-pourquoi","Page suivante","http://bafe.fr/page/23/"
"1582241769-63","http://bafe.fr","Gloire aux costauds !","http://www.lecinemaestpolitique.fr/gloire-aux-costauds/","Page suivante","http://bafe.fr/page/2/"
"1582241809-520","http://bafe.fr","Genre, le désaccord","http://www.lemonde.fr/culture/article/2012/01/14/genre-le-desaccord_1629145_3246.html","Page suivante","http://bafe.fr/page/17/"
"1582241800-425","http://bafe.fr","Le respect de la parole des concerné-es","http://fibres-noires.blogspot.pt/2016/12/le-respect-de-la-parole-des-concerne-es.html?spref=fb","Page suivante","http://bafe.fr/page/14/"
"1582241786-292","http://bafe.fr","Qu’est-ce que l’endométriose ? Le Dr. Martin Winckler nous répond","https://passionmenstrues.com/2015/07/13/endometriose-interview-medecin/","Page suivante","http://bafe.fr/page/9/"
"1582241769-65","http://bafe.fr","C’est une des expériences les plus humiliantes de ma vie: arrêtez de me toucher les cheveux!","http://www.slate.fr/story/124493/touchez-pas-mes-cheveux-afro","Page suivante","http://bafe.fr/page/2/"
"1582241793-343","http://bafe.fr","« J’ai reçu plus de 1.200 messages d’insultes sur Facebook »","https://www.streetpress.com/sujet/1484847871-temoignage-victime-cyberharcelement","Page suivante","http://bafe.fr/page/11/"
"1582241769-90","http://bafe.fr","Personnes transgenres menacées : comment être un·e bon·ne allié·e ?","https://simonae.fr/au-quotidien/actualite/personnes-transgenres-menacees-guide-bon-allie/","Page suivante","http://bafe.fr/page/2/"
"1582241820-663","http://bafe.fr","Pourquoi est-ce que « espèce de débile ! » n’est pas une insulte à utiliser tranquilou","https://coupsdegueuledelau.wordpress.com/2015/07/21/pourquoi-est-ce-que-espece-de-debile-nest-pas-une-insulte-a-utiliser-tranquilou/","Page suivante","http://bafe.fr/page/22/"
"1582241776-173","http://bafe.fr","[podcast] Sexisme ordinaire en milieu tempéré. Un podcast à soi (n°1, 4 octobre 17) : sexisme chez les cadres","https://www.arteradio.com/son/61659100/sexisme_ordinaire_en_milieu_tempere","Page suivante","http://bafe.fr/page/5/"
"1582241769-77","http://bafe.fr","Comment rendre votre milieu militant plus inclusif pour les personnes neurodivergentes","http://www.zinzinzine.net/2016/05/comment-rendre-votre-milieu-militant-plus-inclusif-pour-les-personnes-neurodivergentes.html","Page suivante","http://bafe.fr/page/2/"
"1582241802-462","http://bafe.fr","Scoop incroyable ; hommes et femmes ne s’habillent pas pareil.","http://www.crepegeorgette.com/2012/04/03/psst/","Page suivante","http://bafe.fr/page/15/"
"1582241848-1048","http://bafe.fr","Une ville faite pour les garçons","https://lejournal.cnrs.fr/billets/une-ville-faite-pour-les-garcons","Page suivante","http://bafe.fr/page/34/"
"1582241809-536","http://bafe.fr","« Sois belle, mince et tais-toi »: quand les marques de vêtements complexent les petites filles","http://www.toutalego.com/2017/01/sois-belle-mince-et-tais-toi-quand-les.html","Page suivante","http://bafe.fr/page/17/"
"1582241845-1000","http://bafe.fr","Trois choses plus probables que d’être faussement accusé de viol","http://decolereetdespoir.blogspot.pt/2016/08/trois-choses-plus-probables-que-detre.html","Page suivante","http://bafe.fr/page/33/"
"1582241843-965","http://bafe.fr","[vidéo] Consentement tasse de thé","https://www.youtube.com/watch?v=fENmp2vNL7A","Page suivante","http://bafe.fr/page/32/"
"1582241829-797","http://bafe.fr","Les injonctions à la féminité dans la societé et comment je les gère","http://lecerebro.leetchee.fr/feminity-injonctions-in-society-and-how-i-deal-with-that/","Page suivante","http://bafe.fr/page/26/"
"1582241771-116","http://bafe.fr","« Lequel de vous deux va dormir dans le salon ? » : la galère des LGBT+ dans l’accès au logement","https://tetu.com/2018/10/08/la-galere-des-lgbt-dans-lacces-au-logement/#GRbcQAaQ9TgrrR2D.01","Page suivante","http://bafe.fr/page/3/"
"1582241811-565","http://bafe.fr","Une comparaison entre misandrie et misogynie","https://aldarone.fr/une-comparaison-entre-misandrie-et-misogynie/","Page suivante","http://bafe.fr/page/18/"
"1582241793-340","http://bafe.fr","Intersexuation : aller plus loin [Spécial Allié.e.s]","https://ciaintersexes.wordpress.com/2017/02/02/intersexuation-aller-plus-loin-special-allie-e-s/","Page suivante","http://bafe.fr/page/11/"
"1582241818-635","http://bafe.fr","L’antispécisme, l’insémination artificielle et le viol","http://web.archive.org/web/20170114153431/http://simonae.fr/militantisme/feminismes/antispecisme-insemination-artificielle-viol/","Page suivante","http://bafe.fr/page/21/"
"1582241816-618","http://bafe.fr","VERBATIM. L’intégralité du discours de Simone Veil du 26 novembre 1974 sur l’IVG","http://tempsreel.nouvelobs.com/politique/20170630.OBS1430/verbatim-l-integralite-du-discours-de-simone-veil-du-26-novembre-1974-sur-l-ivg.html","Page suivante","http://bafe.fr/page/20/"
"1582241804-508","http://bafe.fr","Petite et grande histoire du féminisme en bande dessinée","http://mobile.lemonde.fr/bande-dessinee/visuel/2016/10/05/petite-et-grande-histoire-du-feminisme-en-bande-dessinee_5008660_4420272.html#/chapters/01/pages/17","Page suivante","http://bafe.fr/page/16/"
"1582241809-533","http://bafe.fr","Arguments anti-féministes (1) « Les féministes d’aujourd’hui… »","https://cafaitgenre.org/2013/08/22/arguments-anti-feministes-1-les-feministes-daujourdhui/","Page suivante","http://bafe.fr/page/17/"
"1582241789-327","http://bafe.fr","Des associations étrillent la modération de Twitter, YouTube et Facebook.","http://www.lemonde.fr/pixels/article/2016/05/11/des-associations-etrillent-la-moderation-de-twitter-youtube-et-facebook_4917705_4408996.html#okqTbMTyf4d0RtvI.99","Page suivante","http://bafe.fr/page/10/"
"1582241841-941","http://bafe.fr","La construction juridique du corps d’exception homosexuel (première partie)","http://lmsi.net/La-construction-juridique-du-corps#nb28","Page suivante","http://bafe.fr/page/31/"
"1582241776-154","http://bafe.fr","[Bd] Friendzone + Girlfriendzone : le combat des choses nulles","http://www.mirionmalle.com/2014/01/friendzone-girlfriendzone-le-combat-des.html?m=1","Page suivante","http://bafe.fr/page/5/"
"1582241843-988","http://bafe.fr","Pour toi, les violeurs ne sont pas des « monstres » ? Comment peut-on encore les considérer comme des « êtres humains »?","http://www.sexysoucis.fr/knowledge-base/tw-pour-toi-les-violeurs-ne-sont-pas-des-monstres-comment-peut-on-encore-les-considerer-comme-des-etres-humains/","Page suivante","http://bafe.fr/page/32/"
"1582241771-98","http://bafe.fr","La Yellow Fever n’est rien d’autre qu’un fétichisme raciste","https://www.vice.com/fr/article/d3knbz/la-yellow-fever-nest-rien-dautre-quun-fetichisme-raciste","Page suivante","http://bafe.fr/page/3/"
"1582241766-39","http://bafe.fr","Place aux gros (3/4) – Obésité : une maladie de pauvre","https://www.franceculture.fr/emissions/lsd-la-serie-documentaire/place-aux-gros-34-obesite-une-maladie-de-pauvre","",""
"1582241780-191","http://bafe.fr","Pourquoi les travailleuses du sexe ne dénoncent elles pas les agressions qu’elles subissent","https://www.vice.com/fr_ca/article/ne39dx/pourquoi-les-travailleuses-du-sexe-ne-denoncent-pas-les-agressions-quelles-subissent","Page suivante","http://bafe.fr/page/6/"
"1582241848-1031","http://bafe.fr","La domination masculine dans l’espace public","http://simonae.fr/au-quotidien/societe/la-domination-masculine-dans-lespace-public/","Page suivante","http://bafe.fr/page/34/"
"1582241769-62","http://bafe.fr","Guide pratique : mieux s’adresser aux personnes transgenres","https://simonae.fr/militantisme/lgbt/guide-pratique-conseils-communiquer-personne-transgenre/","Page suivante","http://bafe.fr/page/2/"
"1582241795-384","http://bafe.fr","[vidéo] Un cookie ? : Le plus important, c’est que le message passe, osef si ça vient d’un homme","https://www.youtube.com/watch?v=NDztG9oCfkM&index=33&list=PLhBTPBBSq3xSDwUE1ok49XEIEICJ5XnGI","Page suivante","http://bafe.fr/page/12/"
"1582241766-58","http://bafe.fr","Privilège blanc : déballer le sac à dos invisible","https://iaata.info/Privilege-blanc-deballer-le-sac-a.html","",""
"1582241837-891","http://bafe.fr","Le privilège blanc (Rokhaya Diallo)","http://www.reperes-antiracistes.org/article-le-privilege-blanc-rokhaya-diallo-116465293.html","Page suivante","http://bafe.fr/page/29/"
"1582241780-196","http://bafe.fr","[vidéo] Identité de genre et expression de genre 101","https://www.youtube.com/watch?v=muOkZrvC7wU&index=4&list=PLrrPIMR7aXGExOw5ahCT3FytfVHi02Wbo","Page suivante","http://bafe.fr/page/6/"
"1582241773-132","http://bafe.fr","Sur les applis de rencontre, le racisme est partout","http://www.slate.fr/story/166340/racisme-applis-rencontre","Page suivante","http://bafe.fr/page/4/"
"1582241776-161","http://bafe.fr","Le français “petit-nègre”, une construction de l’armée coloniale française","https://www.franceculture.fr/sciences-du-langage/le-francais-petit-negre-une-construction-de-larmee-coloniale","Page suivante","http://bafe.fr/page/5/"
"1582241776-158","http://bafe.fr","[vidéo] Damso, rap et misogynie : Françoise Vergès, féministe, réagit !","https://www.youtube.com/watch?v=ARbFlj6L-z4&feature=youtu.be","Page suivante","http://bafe.fr/page/5/"
"1582241841-938","http://bafe.fr","La Non-Binarité, Quoi Qu’est-Ce ?","http://lechodessorcieres.net/non-binarite/","Page suivante","http://bafe.fr/page/31/"
"1582241811-547","http://bafe.fr","Pourquoi le mot humanisme ne peut remplacer le mot féminisme","http://www.crepegeorgette.com/2014/08/06/humanisme-feminisme/","Page suivante","http://bafe.fr/page/18/"
"1582241839-925","http://bafe.fr","La honte – Être un petit garçon efféminé","https://failletransformante.wordpress.com/2017/01/19/la-honte-etre-un-petit-garcon-effemine/","Page suivante","http://bafe.fr/page/30/"
"1582241802-472","http://bafe.fr","Les 8 Choses Qu’on Entend Forcément Lors D’un Débat Féministe","http://lechodessorcieres.net/les-8-choses-quon-entend-forcement-lors-dun-debat-feministe/","Page suivante","http://bafe.fr/page/15/"
"1582241798-419","http://bafe.fr","Tais-toi et crois-moi","http://decolereetdespoir.blogspot.pt/2016/04/tais-toi-et-crois-moi.html","Page suivante","http://bafe.fr/page/13/"
"1582241769-89","http://bafe.fr","Grossophobie, « minçophobie », body-shaming : quelles différences, quelle pertinence pour ces termes ?","https://simonae.fr/militantisme/fatpositivism/grossophobie-mincophobie-body-shaming/","Page suivante","http://bafe.fr/page/2/"
"1582241766-32","http://bafe.fr","Ces hommes incapables d’entendre un «non» féminin, ou la culture de l’insistance","http://www.slate.fr/story/177105/hommes-femmes-culture-insistance-non-seduction-sexualite","",""
"1582241841-959","http://bafe.fr","Mythes autour du viol. Partie 3 : Les mythes sur le viol restreignent la liberté des femmes","https://antisexisme.net/2012/01/31/les-mythes-autour-du-viol-et-leurs-consequences-partie-3/","Page suivante","http://bafe.fr/page/31/"
"1582241822-697","http://bafe.fr","Critique de la culture troll (2) : autopsie du politiquement incorrect","http://uneheuredepeine.blogspot.pt/2012/09/critique-de-la-culture-troll-2-autopsie.html?m=1","Page suivante","http://bafe.fr/page/23/"
"1582241771-95","http://bafe.fr","[anglais] Famous films re-edited to highlight Hollywood’s race problem","https://www.theguardian.com/film/2015/jul/08/person-of-colour-hollywood-films-diversity","Page suivante","http://bafe.fr/page/3/"
"1582241845-1008","http://bafe.fr","Mythes sur les viols. Partie 1: Quels sont ces mythes ? Qui y adhère ?","https://antisexisme.net/2011/12/04/mythes-sur-les-viols-partie-1-quels-sont-ces-mythes-qui-y-adhere/","Page suivante","http://bafe.fr/page/33/"
"1582241813-572","http://bafe.fr","Les putes sont des victimes d’inceste (et c’est mal)","http://ras-la-chatte.over-blog.com/2015/12/putes-victimes-inceste.html","Page suivante","http://bafe.fr/page/19/"
"1582241829-786","http://bafe.fr","5 moyens pour les personnes bénéficiants du privilège de la minceur peuvent faire pouvoir combattre la grossophobie","http://everydayfeminism.com/2015/04/thin-privilege-fight-fatphobia/","Page suivante","http://bafe.fr/page/26/"
"1582241841-951","http://bafe.fr","Le sexisme expliqué à ceux qui n’y croient pas","http://uneheuredepeine.blogspot.pt/2012/06/le-sexisme-explique-ceux-qui-ny-croient.html","Page suivante","http://bafe.fr/page/31/"
"1582241798-398","http://bafe.fr","Plaidoyer pour la misandrie","https://sansdeclinersnarclens.tumblr.com/post/152423156048/plaidoyer-pour-la-misandrie?is_related_post=1","Page suivante","http://bafe.fr/page/13/"
"1582241766-42","http://bafe.fr","Une culture du viol à la française, de Valérie Rey-Robert : des clés de lecture pour une lutte féministe","https://danslanebuleuse.fr/2019/03/19/une-culture-du-viol-a-la-francaise-de-valerie-rey-robert/","",""
"1582241809-512","http://bafe.fr","Le partage des tâches, enjeu féministe primordial : « Et toi, concrètement, comment tu fais ? » Ben je fais comme ça. Comme un mec, oui »","https://web.archive.org/web/20170118025043/http://www.commentpeutonetrefeministe.net/2015/07/05/partage-des-taches-feminisme/","Page suivante","http://bafe.fr/page/17/"
"1582241832-828","http://bafe.fr","Afroféminisme en France : lutter pour s’auto-émanciper","https://www.awid.org/fr/news-and-analysis/afrofeminisme-en-france-lutter-pour-sauto-emanciper","Page suivante","http://bafe.fr/page/27/"
"1582241841-952","http://bafe.fr","Barbie versus Musclor, ou l’allégorie de la mauvaise foi","http://www.mirionmalle.com/2014/04/barbie-versus-musclor-ou-lallegorie-de.html","Page suivante","http://bafe.fr/page/31/"
"1582241780-203","http://bafe.fr","[BD] White privilege explained in one simple comic","http://everydayfeminism.com/2014/09/white-privilege-explained/","Page suivante","http://bafe.fr/page/6/"
"1582241780-183","http://bafe.fr","[anglais] Uncovering the « privilege » of being a white passing person of colour","https://i-d.vice.com/en_uk/article/d3vj3x/uncovering-the-privilege-of-being-a-white-passing-person-of-colour","Page suivante","http://bafe.fr/page/6/"
